PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|SALE_AGENT|SALE_OFFICE|SALE_PRICE|SETTLED_DATE|NEIGHBORHOOD|COUNTY|STATE|STYLE|LOT_SIZE|ACRE|SQUARE_FEET|GARAGE_SPACES|GARAGE_PARKING|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|STATUS|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|COLOR|EXTERIOR_FEATURES|INTERIOR_FEATURES|LOT_DESCRIPTION|ROAD_TYPE|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|HOME_OWN_ASSOCIATION|SHORT_SALE_LENDER_APP_REQD|PARKING_SPACES|PARKING_FEATURE|TOTAL_PARKING|NO_BATHS|AboveGradeFinishedArea|BelowGradeFinishedArea
"MH"|73295889|"C3445944"|"NB5013"|"SLD"|229900|"161"|"NEWBURY"|"32"|315||"01960"|"N"|"UNBELIEVABLE  AT THIS PRICE  BRAND NEW MANUFACTURED HOME IN OAK LEDGE COOPERTIVE PARK.QUALITY THROUGHOUT  GOURMET KITCHEN WITH STAINLESS STEEL APPLIANCES, RECESSED LIGHTING, STATE OF THE ART BATHROOM, FULL SIZE LAUNDRY HOOK UP, 1OO AMP SERVICE, LARGE DRIVEWAY, SUNNY AND BRIGHT,  NICE YARD, 1 YEAR MANUFACTURES WARRANTY.   BEST COOP PARK IN PEABODY. COOP FEE ONLY 325 INCLUDES RE TAXES, WATER AND SEWER,RUBBISH REMOVAL, SNOW PLOWING  A SHARE OF THE LAND  AND COMMON AREA MAINTENANCE....WELL MANAGED COOPERATIVE.14X52 CHAMPION.  GREAT OPPORTUNITY TO BUY NEW CONSTRUCTON AT AN AFFORDABLE PRICE."|42|12/12/2024 12:48:00 PM|0|"N"|"cn251416"|"an7396"|225000|1/10/2025||"Essex"|"MA"|"A"|0|0|728|0||"N"|4|2|1|0||"SLD"|"1"|"10X12"||||||||"1"|"11X10"||"1"|"11X13"||"1"|"11X10"|||||||||||"1"|||||||||||||||||||||||||||||||||||||||"C"|||"B,P"||"H"|"F"|"A"|"A"|"A,C,F,I"|"N"||"N"|||"N"||"Y"|"N"|2|"A"|2|"1f;0h"|728|
"MH"|73295960|"BB800226"|"BB9924"|"SLD"|329900|"8"|"Merlin Drive"|"275"|67|"SAT"|"02703"|"N"|"Ready for one level living at it's best??? Come to Sandcastle Over 55 Adult Community. This over sized home has many upgrades.  Originally a 3 bedroom home, converted to 2 so both bedrooms are large. Kitchen remodeled with new cabinets & leathered granite counters.  All appliances replaced with SS. Home updates include REAL hardwood floors. 2 full baths both updated.  Main bath has a 5' walk-in shower with doors, 2 - 4 ft. vanities with granite tops and large vanity mirrors.  List goes on to include roof, stove & microwave, water heater, porch windows,  A/C, toilets, garbage disposal, washer & dryer, furnace, most plugs & switches, lighting & ceiling fans (5 fans), door hardware & hinges including door knobs, thermostat, smoke detectors (2013), refrigerator with 2 ice makers, redone driveway & front walk! 2 car carport. Home has Solar energy.  Buyers must be Park approved. Pets allowed with approval."|34|9/27/2024 4:32:00 PM|0|"N"|"CN211283"|"BB8253"|329900|12/6/2024|"Sandcastle Adult Community"|"Bristol"|"MA"|"B"|3000|0.07|1600|2|"A,D"|"N"|6|2|2|0|"Y"|"SLD"|"1"|"15X14"|"F,G,K,2,27,41,48,64,67"|"1"|"12'4""X9'6"""|"F,G,K,2,48,64,67"||||"1"|"12'6""X13'6"""|"7,O,T,U,2,26,48,51,64,65,67"|"1"|"16X14'4+"|"A,14,G,H,I,K,2,27,48,64,67"|"2"|"12'6""X21'"|"G,K,2,27,48,64,67"||||||||||"1"|"4'6""X6'9"""|"A,24,E,L,33,2,16,26,48,64,67"|"1"|"13'9""X10'6"""|"A,14,24,E,H,7,33,2,16,26,48,64,67"||||"1"|"9'X4'6"""|"H,V,L,2,39,41,48,57,64,67"|"OFC"|"1"|"9'4""X8"|"G,K,O,2,41,48,64,67"|||||||||||||||||||||"White"|"12,M,O,T"|"D"|"C,N,S"|"B,F"|1|"A,B,M"|1|"A"|"A,B,D,F"|"A"|"A"|"A,C,D,F,I,K,L"|"N"||"N"||"Y"|"N"|"Does not include screened porch."|"Y"|"N"|2|"A,E,L,N,R"|4|"2f;0h"|1600|0
"MH"|73296137|"BB302225"|"AN8682"|"SLD"|209900|"1540"|"Broadway"|"30"|171||"02767"|"N"|"COMING SOON! Picture is a similar unit, Unit to be delivered in October 2024, December occupancy. This is a beautiful brand new Pine Grove Model home in an all ages park. It is a 44 X 13.3 single wide unit with a beautiful open living area, eat in kitchen opening into a great living room. One nice sized bedroom., A full sized washer and dryer space. Central Air, propane gas heat and range. This home is perfect for someone looking to have everything on one floor. November occupancy possible. You will not be disappointed. Park fee is $465 per month and includes taxes, water, sewer, trash and road plowing. Park in currently undergoing infrastructure improvements including water and sewer lines. Park co-owner is listing broker. Propane tank is owned by propane company with a contract"|1|9/28/2024 7:03:00 PM|0|"N"|"cn206732"|"ac0487"|209900|10/30/2024|"Shady Acre Estates"|"Bristol"|"MA"|"A"|0|0|586|0||"N"|3|1|1|0||"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"blue"||"D,T"|"S"|"B"|1|"B,P"|1|"A"|"A,B,D,F"|"A"|"A"|"A,C,F,I"|"N"||"N"||"N"|"N"||"Y"|"N"|1|"M"|1|"1f;0h"|586|0
"MH"|73296276|"C3445944"|"NB5013"|"SLD"|129900|"261"|"NEWBURY"|"94C"|315||"01960"|"N"|"SPACIOUS 2 BEDROOM UNIT IN PINE GROVE MOBILE PARK OFF ROUE 114 IN PEABODY.    HUGE PRIVATE WOODED YARD MUST BE SEEN.  LARGE DRIVEWAY, HUGE ENCLOSED PORCH   NICE WOODWORK,  NEW STOVE, NICELY MAINTAINED, PARK RENT 460 A MONTH INCLUDES RE TAXES, WATER AND SEWER, RUBBUSH REMOVAL, SNOWPLOWING AND COMMON AREA, MAINTENCE.  1965 HOLLY PARK 12X60 PLUS ADDITION SERIAL NUMBER 60419 SUBJECT TO PROBATE"|11|10/12/2024 11:49:00 AM|0|"N"|"C3445944"|"NB5013"|8000|4/1/2025||"Essex"|"MA"|"A"|0|0|720|0||"N"|4|2|1|0||"SLD"|"1"|"11X12"||||||||"1"|"11X10"||"1"|"12X11"|||"10X9"||||||||||||||||||||||||||||||||||||||||||||||||||"C"|"A"||"B,M"||"H"||"A"|"A"||"N"||"N"|||"N"|||"N"|2|"A"|2|"1f;0h"|720|
"MH"|73296567|"CN218670"|"H22100"|"SLD"|89000|"1790"|"Mass Ave"|"10"|456||"01462"|"N"|"PRICED TO SELL – Motivated Seller!!! Don’t miss this 3-bedroom, 2-bath mobile home, built in 2010, in a welcoming Lunenburg community. While it needs some TLC, it’s priced perfectly for buyers ready to make it their own. Family-friendly and conveniently located near schools, shopping, and amenities. Bring your buyers and their offers – this opportunity won’t last!"|8|1/9/2025 2:13:00 PM|0|"N"|"CN249396"|"AN4281"|95000|1/9/2025||"Worcester"|"MA"|"A"|0|0|924|0||"N"|5|3|2|0|"N"|"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Yellow"|||"H"||1|"N"|0|"B"||"A"|"A"||"N"||||"N"|"N"||"Y"|"N"|2||2|"2f;0h"|924|
"MH"|73296650|"M9500932"|"M36300"|"SLD"|170000|"13"|"John's Dr"||862||"01085"|"N"|"**Open House Thursday, 10/3 from 4:30-6**Rare opportunity to own a Double Wide unit in Hampden Village! So much work has been done to this home you can move right in....Updates list includes both bathrooms recently updated with new flooring, vanities and showers; interior freshly painted; front door, screen door and patio doors replaced; updated electrical outlets; All new lighting; insulated ceiling with new ceiling fan on enclosed porch that features a free floating deck just thru the new screen door; Furnace only 3-4 years old and those are just the highlights! Closets galore for keeping organized. Outside you'll find perennial gardens and a storage shed. Hampden Village offers a Community Center, heated pool, shuffleboard court and dog park."|14|10/2/2024 10:12:00 AM|0|"N"|"M9501110"|"AN7885"|180000|11/15/2024||"Hampden"|"MA"|"B"|0|0|1235|0||"N"|4|2|2|0|"Y"|"SLD"|"1"||"G,M"|"1"||||||"1"||"1"||||"1"||"G,M"|"1"||"M"||||||||||||||||"1"|||"BNS"|"1"||"G"|||||||||||||||||||||"Beige"|"B,C,O"||"A,R"|"A,C,E"||"A,B,M"||"H"|"D"|"A"|"C"||"N"|||||"N"||"Y"|"N"|2|"A,N"|2|"2f;0h"|1235|
"MH"|73296736|"BB904879"|"AN7105"|"SLD"|299900|"71"|"Cobb Brook Drive"||173||"02780"|"N"|"RARE FIND... TWO CAR GARAGE , DOUBLE WIDE MOBILE HOME AT LEISURE WOODS TAUNTON!  CONVENIENT LOCATION !  SPACIOUS OPEN FLOOR PLAN! Beautiful double-wide manufactured home located in Leisurewoods 55+ park. Main Bedroom has walk-in closet & private bath with skylight; Large eat-in kitchen with oak cabinets, pantry,closets & laundry closet, massive livingroom / diningroom lead to comfortable 3 season sunroom with sliders leading to private back yard and deck. Large family room leads to 2nd bedroom and full bath with skylight. Central A/C, Irrigation system, and 22x30 2-car garage & a small brook next to house. WOW!   Ready for your cosmetic updates !"|24|10/2/2024 10:39:00 AM|0|"N"|"BB809554"|"AN4893"|290000|11/8/2024|"Leisure Woods"|"Bristol"|"MA"|"B"|1568|0.04|1568|2|"A,E"|"N"|6|2|2|0|"Y"|"SLD"|"1"|"14X12"||"1"|"12X12"|||"19X12"||"1"|"23X12"||"1"|"14X12"||"1"|"11X12"|||||||||||"1"|||"1"|||||||||"SUN"|"1"|"12X14"||||||||||||||||||||||"Beige"|"A,M,S,T"|"D"|"C"|"B,C,F"||"A,B,N"|1|"A"|"D,F"|"A"|"A"|"A,C,F,I,K,L"|"N"||"N"||"Y"|"N"||"Y"|"N"|2|"A,C,N"|4|"2f;0h"|1568|
"MH"|73296876|"CN233151"|"AN6936"|"SLD"|329000|"4"|"Hornbeam Street"||187||"02370"|"N"|"Welcome to this warm and inviting two-bedroom, two-bathroom home set on a large corner lot and cul-de-sac! Thoughtfully designed for comfort and practicality. The open concept living and dining space is bathed in natural light with large, updated windows, creating a welcoming atmosphere that flows effortlessly. Sliding doors lead to a spacious back deck, perfect for outdoor gatherings or relaxation. The kitchen is a chef’s delight, featuring ample counter space, providing plenty of room for all your culinary needs. The primary bedroom serves as a serene retreat, complete with a walk-in closet and a private ensuite bathroom. The second bedroom is equipped with a large closet, offering extra storage and versatility. New Boiler 2023, New Water Heater 2023, Newer Roof, 8 years and New Windows! Don’t miss the opportunity to make this home your own! Leisurewoods is a gated 55+ community."|35|10/1/2024 1:34:00 PM|0|"N"|"TM321277"|"BB6013"|330000|11/22/2024||"Plymouth"|"MA"|"B"|0|0|1456|0||"N"|5|2|2|0|"Y"|"SLD"|"1"|"25X13"|"G,V,7,4,27,41"|"1"|"13X13"|"G,V,7,41,50"||||"1"|"12X13"|"E,7,60"|"1"|"17X13"|"A,I,M,N,27"|"1"|"13X13"|"V,M,27"||||||||||"1"|"10X10"|"A,E,H,L"|"1"|"9X8"|"A,W,L"||||"1"|"5X2"|"39,57"|||||||||||||||||||||||||"White"|"A,7,9,M,O,V"|"D"|"C"|"C,G"|1|"D,N"|1|"A"|"H"|"A"|"A"|"B,C,F,H,K,L"|"N"||"N"||"Y"|"N"|"Measurements are approx."|"Y"|"N"|2|"A,N"|2|"2f;0h"|1456|
"MH"|73296921|"BB905015"|"BB3955"|"SLD"|159900|"51"|"Victoria Lane"||405||"01752"|"N"|"Make a date to see this beautifully sited Mobile Home overlooking the pond in Jo Len Village, a popular adults only east side park. Cabinet packed white country kitchen flows into the dining room and entertainment size living room. 2 good size bedrooms with lots of closets. 2 full bathrooms plus a laundry area. Home office/family room leads to a lovely sunsplashed deck overlooking the private backyard with a storage shed and plenty of room for a garden and barbeque. Easy access to major routes, shopping, dining and entertainment. Short distance to Memorial Beach. Marlborough Country Club and across town from the Apex Center and Solomon Pond Mall. $965 monthly park fee includes taxes/trash/water/sewer/road maintenance/lot rent. A perfect alternative to condo or apartment living. All potential buyers must have good credit/references/proof of ability to pay the monthly fee and be approved by the park owners. Contact us for details. A must see!"|29|10/12/2024 10:30:00 AM|0|"N"|"BB905015"|"bb3955"|154900|11/15/2024||"Middlesex"|"MA"|"B"|0|0|1100|0||"N"|6|2|2|0|"Y"|"SLD"|"1"||"1"|"1"||"1"|"1"||"M"|"1"||"1"|"1"||"V,M"|"1"||"V,M"||||||||||"1"||"A"|"1"||"A"||||"1"||"39,57"|||||||||||||||||||||||||"blue"|"A,C,O"|"D"|"A"|"B,C"||"A,N"||"H"|"D"|"A"|"A"|"A,I,K,L"|"N"||"Y"|"K"|"Y"|"N"|"Living area is approximate and not measured"|"Y"|"N"|2|"A"|2|"2f;0h"|1100|
"MH"|73297020|"K8001983"|"AN6459"|"SLD"|120000|"7"|"SECOND STREET"||425||"01506"|"N"|"NANATOMQUA MOBILE HOME PARK, 2 BEDROOM, 2 BATH HOME ON A LARGE LOT.  CARPORT, LARGE EAT-IN KITCHEN WITH LOTS OF CUPBOARDS, MASTER BEDROOM WITH MASTER BATH, ANOTHER BEDROOM AND BATH AT OTHER END, GREAT SIZED LIVING ROOM. ROOF ABOUT 8 YEARS OLD, GENERATOR HOOK-UP. Needs some TLC and updating.  Buyer must be approved by the park before placing offer. Good credit a must. 55+ only. Park Share $17,250 included in list price, monthly lot rent $210 includes water, sewer, taxes, trash removal and road maintenance.  OIL FURNACE MUST BE CONVERTED TO PROPANE OR ELECTRIC WITHIN 60 DAYS OF TAKING OWNERSHIP"|26|10/1/2024 4:22:00 PM|0|"N"|"k8001983"|"an6459"|100000|12/11/2024|"NANATOMQUA MOBILE HOME PARK"|"Worcester"|"MA"|"A"|0|0|910|1|"D"|"N"|6|2|2|0|"Y"|"SLD"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"green"|"B,O"||"C"|"B,C,F"||"B,M"||"B"|"H"|"B"|"C"|"A,C,I,K,L"|"N"||"N"||"Y"|"N"|"does not include 4 season room"|"Y"|"N"|2|"A,N"|3|"2f;0h"|910|
"MH"|73297025|"CN243461"|"K01012"|"SLD"|110000|"125"|"Pine Ave"||427||"01566"|"N"|"Welcome Home to Sturbridge Co-Operative the area's premier 55+ community!  This home features an unusual covered front porch to greet you and your guests,  offering a great entry into a lovely three season porch perfect for entertaining, the living / dining room features carpet and built ins for ample storage, adjoining a kitchen you won't forget that features newer stainless appliances along with a clever pantry design you must see to appreciate! Full size washer and dryer along with a heating system updated in March '22  as well as new oil tanks added in '24 will have you worry free all winter! Newer flooring in bedrooms and bathrooms as well as a fully remodeled shower area in the primary!  This is a great price point to get into a mobile that has had the attention it needs, bring your imagination to add the finishing touches! **Park Share Included in List Price **Seller offering $5,000.00 back at close!"|30|12/2/2024 2:50:00 PM|0|"N"|"K8001699"|"K01012"|105000|1/8/2025||"Worcester"|"MA"|"A"|0|0|980|0||"N"|5|2|2|0|"Y"|"SLD"|"1"|||"1"||||||"1"|||"1"|||"1"||||||||||||"1"|||"1"||||||"1"|||||||||||||||||||||||||||"yellow"|"A,B,D,21"|"D"|"B"|"B"||"B,M"|1|"A"||"B"|"C"|"I,J,K,L,P,R,S,T,2"|"N"||"N"||"Y"|"N"||"Y"|"N"|2|"N"|2|"2f;0h"|980|
"MH"|73297069|"BB982401"|"BB5126"|"SLD"|149900|"1"|"Gerald Drive"||180||"02346"|"N"|"Welcome to Hillcrest 55+ Community Park.... Fantastic opportunity to live in this residential owned park! This inviting home offers an open floor plan. Spacious remodeled kitchen/dining area with all the amenities, within steps to access a relaxing 15x9 sunroom connected to a huge 16 X 12 deck. Generous size bedrooms with closets and ceiling fans, roomy full bathroom with separate laundry area. Newer windows, natural gas, town water and sewer.  Low monthly HOA fees that include water, sewer, trash, taxes, road maintenance and snow removal of the streets. This could be your home sweet home!"|16|10/1/2024 5:39:00 PM|0|"N"|"bb982401"|"bb5126"|147900|11/5/2024|"Hillcrest Mobile Park"|"Plymouth"|"MA"|"A,E"|0|0|980|0||"N"|4|2|1|0||"SLD"|"1"|"17X12'10"|"28,1,N,44"|||||||"1"|"12X11'8"|"G,7,O,T,33,41,44,66"|"1"|"13X11""4"|"G,V,1"|"1"|"10""8X9"|"G,V,M"||||||||||"1"|"9""5X7"|"A,24,H,7"|||||||"1"||"7"|"SUN"|"1"|"15X9"|"7,35"|"CHL"|"1"|"13X2""10"|"V,66"|||||||||||||||||"Gray"|"B,7,O,V"|"D"|"C,S"|"B,C,F"|1|"D,N"|2|"V"|"D"|"A"|"A"|"A,C,F,I,K,L"|"N"||"N"|||"N"||"Y"|"N"|2|"A,C,N"|2|"1f;0h"|980|
"MH"|73297107|"CN239503"|"AN7813"|"SLD"|89900|"15"|"Richfield Ave"||868||"01082"|"N"|"Opportunity awaits for the right buyer with a vision and a tool belt! Located on a dead end street; convenient to shopping, schools and more. This manufactured home sits on a nice level lot with no HOA fees. Seller is selling AS-IS and is looking for a cash buyer."|7|10/1/2024 6:58:00 PM|0|"N"|"CN206599"|"AN5907"|70000|1/14/2025||"Hampshire"|"MA"|"B"|5998|0.14|1320|0||"N"|6|3|1|0||"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"S"|"A,H"|1|"B,M"|0|"H"||"A"|"B"||"N"||"N"||"N"|"N"||"N"|"N"|1|"A"|1|"1f;0h"|1320|
"MH"|73297136|"TM348459"|"AN2383"|"SLD"|265000|"25"|"Mountain Ash Dr."||210||"02364"|"N"|"Welcome to Mountain Ash Drive, a cozy single-wide mobile home in the serene community of Kingston. This easy to maintain residence features a spacious living area that flows into the kitchen and dining space, making it perfect for everyday living and casual entertaining.Enjoy 2 bedrooms and one bathroom along with a private yard, ideal for gardening or outdoor relaxation. Convenient off-street parking adds to the ease of living.Located close to local amenities, shopping, and dining, Town and Country Estates offers a peaceful lifestyle in a friendly community. Schedule your private showing today and see all this charming property has to offer!"|11|10/1/2024 8:14:00 PM|0|"N"|"TEAM0178"|"M95354"|200000|12/4/2024||"Plymouth"|"MA"|"A"|0|0|924|0||"N"|4|2|1|0||"SLD"|"1"||"1,44"|||||||"1"||"1"|"1"||"V,M"|"1"||"V,M"|||||||||||||||||||||||||||||||||||||||||||||||"C,7"||"N"|"A"||"A,N"||"A"||"A"|"A"|"A,C,I,K,L"|"N"||"N"|||"N"||"Y"|"N"|2|"A"|2|"1f;0h"|924|
"MH"|73297147|"CN242294"|"AN6272"|"SLD"|208999|"50"|"Highland Street"|"141"|173||"02780"|"N"|"Welcome to Leisure Woods!  A highly desirable 55+ community. Move right into this meticulously cared for mobile home with an open floor plan. Walk into the large living room that flows into the kitchen dining room combo, great for entertaining family and friends. Both bedrooms are spacious, and one has a walk- in closet. The bright bathroom has a tub, shower with tile flooring and a skylight. Washer and dryer hookups are off the kitchen. The home is heated by gas and has a newer hot water heater. Stay cool on those hot summer days with central air. Enjoy your morning coffee or BBQ on the back deck. The shed is great for extra storage and also has electric. Roof was replaced 7 years ago. The owner has taken very good care of the home over the years, and it shows!!"|27|1/15/2025 1:32:00 PM|0|"N"|"CN202908"|"BB6013"|205400|4/16/2025||"Bristol"|"MA"|"B"|0|0|1008|0||"N"|5|2|1|0|"N"|"SLD"|"1"||"M"|||||||"1"||"L,O,64"|"1"||"I,M"|"1"||"V,M"||||||||||"1"||"24,E,L,64"|||||||"1"||"39,57"|||||||||||||||||||||||||"White"|"7,M,O"|"D,V"|"C"|"C"|1|"B,N"|1|"A"|"D"|"A"|"A"|"A,I"|"N"||"N"||"Y"|"N"|"Buyer and buyer agent to perform own due diligence."|"Y"|"N"|4|"A,N"|4|"1f;0h"|1008|
"MH"|73297268|"CN225108"|"M95395"|"SLD"|60000|"30"|"Klondike Ave"||862||"01085"|"N"|"If you are looking for an adorable, quiet place to live this mobile home might be just right! Located in North Westfield this home has a charming, updated eat-in kitchen with a nearly brand-new fridge and dishwasher, and brand-new furnace installed 2023 (ASPO) only used a few times last winter. You will enjoy the newer, roomy bathroom and spacious main bedroom with roomy closet. Natural light floods the open space and brings the sunshine in. TV console remains for buyers' enjoyment Buyers and buyer's agent must do due diligence. BUYER MUST BE APPROVED BY THE PARK. CASH OFFERS ONLY. BUYERS MUST BE ACCOMPANIED BY A REAL ESTATE AGENT."|13|10/2/2024 8:21:00 AM|0|"N"|"CN254716"|"AC1693"|55000|1/17/2025||"Hampden"|"MA"|"A"|0.07|0|728|0||"N"|5|2|1|0||"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"||"S"|"A"||"B,M"|0|"B"||"A"|"A"|"A,F,I,K,L"|"N"||"N"|||"N"|"From former listing as per owner, mobile is 54X14"|"Y"|"N"|2||2|"1f;0h"|728|
"MH"|73297485|"E0000MPM"|"E23101"|"SLD"|105900|"143"|"West St"|"32"|529||"01038"|"N"|"Beautiful mobile home featuring  ramp for easy access from private parking area.  Home has a southerly facing, newer roof  and vinyl replacement windows.  Newer gas furnace.  Large modern handicap  bath with roll in shower with grab bars.  Washer and dryer located in bath and included with sale.. Spacious  open floor plan in kitchen and living room area. Garden shed included. Must be seen. In move in condition. Buyer must be at least 55 years of age and approved by park management before sale is consummated. Home is located on a large corner lot.  Minutes to Northampton and the interstate. Cheap alternative to owning yor own home."|21|10/2/2024 12:04:00 PM|0|"N"|"E0000MPM"|"E23101"|105500|10/29/2024||"Hampshire"|"MA"|"A"|0|0|924|0||"N"|4|2|1|0|"N"|"SLD"|"1"|"13X16"|"M"|||||||"1"|"13X12"|"7,2,60"|"1"|"13X11"|"M,2"|"1"|"13X11"|"M,2"||||||||||"1"|"7X8"|"A,24,E,M,7,Y,Z,2,40,57"||||||||||||||||||||||||||||||||||"Yellow"|"M,O,V"|"D"|"A,C"|"B,F"|1|"A,B,N"||"B,E"|"D"|"A"|"C"|"A,I,K,L"|"N"||"N"||"Y"|"N"|||"N"|2|"A"|2|"1f;0h"|924|
"MH"|73297669|"CT005585"|"AN3697"|"SLD"|129000|"139"|"West St"|"6"|529||"01088"|"N"|"Mobile Home in over 55 community park features; Open floor plan, French doors opening onto sunporch, Multi purpose room = Art studio, Study, Laundry. Built in 1971, New furnace in 2024. The tiny yard is a gardener's dream loaded with Lilac & Rose of Sharon bushes. On Rte 5..........1.3 mile over the Northampton line into Hatfield."|19|10/4/2024 10:27:00 AM|0|"N"|"ct005585"|"an3697"|129000|11/1/2024||"Hampshire"|"MA"|"G"|0|0|700|1|"A,D"|"N"|3|1|1|0||"SLD"|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A,O"||"K"|"B,H"||"N"||"H"||"A"|"C"|"F,H,K,L,P"|"N"|||||"N"||"Y"|"N"|2|"A,N"|3|"1f;0h"|700|
"MH"|73297794|"BB902153"|"AN8257"|"SLD"|250000|"50"|"Highland Street"|"257"|173||"02780"|"N"|"Welcome to Leisurewoods, a premier 55+ living community! This well maintained double-wide home offers 1,093 sq ft of comfortable living space, featuring 2 spacious bedrooms and 1 full bath. Step into the large eat-in kitchen equipped with stainless steel appliances and vaulted ceiling. The home boasts vinyl flooring throughout and a generously sized primary bedroom for ultimate relaxation. Enjoy the outdoors on your front porch or back deck and take advantage of additional storage with the convenient shed. This unit also features a laundry room with additional storage space. Other benefits include a 1-year-old heating system and a community club house. Leisurewoods is also located just minutes to route 44 and many area amenities."|20|10/2/2024 5:12:00 PM|0|"N"|"BB805816"|"AN6456"|250000|11/21/2024||"Bristol"|"MA"|"B"|0|0|1093|0||"N"|5|2|1|0|"N"|"SLD"|"1"|"20X12"|"72,V,7,41"|||||||"1"|"17X13"|"72,7,O,25,41,51"|"1"|"12X14"|"V,7,71"|"1"|"12X9"|"V,7"||||||||||"1"||"A,24,L"|||||||"1"||"V,7,39,57"|||||||||||||||||||||||||"White"|"A,7,M,O,V"|"V"|"C,S"|"B,F"|1|"B"|1|"A"|"D,F"|"A"|"A"|"A,C,D,F,I"|"N"||"N"||"Y"|"N"||"Y"|"N"|2|"A,N"|2|"1f;0h"|1093|
"MH"|73297799|"TM333097"|"BB4624"|"SLD"|184900|"24"|"Thayer Drive"||173||"02780"|"N"|"Welcome Home to Radante Estates! This 2 Bedroom 1 Full Bathroom charming home is nestled inside this desirable 55+ Community! You are going to love sitting back and relaxing in your enclosed sunroom while enjoying nature and taking in the beautiful surroundings! The interior offers a spacious layout with two generously sized bedrooms that provide ample closet space, a cozy den w/ custom shelves and built-ins and a living room that flows seamlessly into your eat-in kitchen with oak cabinets w/ tons of space! This home also features a newer AC system, vinyl windows and extremely affordable TMLP electrical service! One Year Home Warranty included as part of the sale- covers the heating system, A/C, hot water tank, ductwork, electrical and plumbing. Radante Estates offers many amenities including a community picnic area, horseshoe area and Bocce courts. Located minutes to major routes and shopping! Don’t miss the opportunity to make this inviting space your own!"|28|10/2/2024 5:44:00 PM|0|"N"|"BB802819"|"BB5126"|195000|10/30/2024|"Radante Estates"|"Bristol"|"MA"|"A"|0|0|980|0||"N"|5|2|1|0||"SLD"|"1"|"15X13"|"M,41"|||||||"1"|"13X11"|"1,O"||"13X13"|"A,I,M"|"1"|"10X8"|"V,M"||||||||||"1"||"A,24"||||||||||"SUN"|"1"|"14X7"|"M,41"|"DEN"|"1"|"13X10"|"W,M"|||||||||||||||||"Tan"|"A,B,M,O"|"D"|"C"|||"B,M"||"A"|"D,F"|"A"|"A"|"A,F,I,K,L"|"N"|||||"N"|"98 Sq. Ft of living space in the sunroom"|"Y"|"N"|4|"A,N"|4|"1f;0h"|980|
